id,place_id,name,formatted_address,formatted_phone_number,international_phone_number,lat,long,rating,url,vicinity,website,state,city
6868,ChIJV3w7VEz3lh4RlZYzPCpuhHc,Aanwins Lodge,"Extension R30, Chris Hani Rd, Elandsheuwel, Klerksdorp, 2571, South Africa",083 560 5800,+27 83 560 5800,-26.836724,26.6235243,3.4,https://maps.google.com/?cid=8612129515116926613,"Extension R30, Chris Hani Road, Elandsheuwel, Klerksdorp",http://www.aanwins.co.za/,Province of North West,Dr Kenneth Kaunda District Municipality
31240,ChIJPTD25jetJhwRAUjakkIKzfY,Aardwolf Backpackers,"22 Dr Nelson Mandela Dr, Rand, Upington, 8801, South Africa",079 287 9315,+27 79 287 9315,-28.4474468,21.2536287,4.6,https://maps.google.com/?cid=17783881784603854849,"22 Doctor Nelson Mandela Drive, Rand, Upington",http://www.aardwolfbackpackers.zohosites.com/,Northern Cape,upington
31578,ChIJ6UcjgUitJhwRdfBzjO8MPw0,Aardwolf Backpackers,"22 Dr Nelson Mandela Drive, Upington, 8800, Rand, Upington, 8801, South Africa",not available,not available,-28.4473988,21.2535724,5,https://maps.google.com/?cid=954495869018959989,"22 Dr Nelson Mandela Drive, Upington, 8800, Upington",not available,Northern Cape,inkbos
18371,ChIJA08MlkBZlB4RdhSOABFDJsE,Aark Guest Lodge,"7 Groendoring St, Vanderbijlpark S. E. 3, Vanderbijlpark, 1911, South Africa",016 982 2782,+27 16 982 2782,-26.741,27.85352,4.4,https://maps.google.com/?cid=13917885438737912950,"7 Groendoring Street, Vanderbijlpark S. E. 3, Vanderbijlpark",http://www.aark.co.za/,North West,sedibeng
16740,ChIJu8NhGmoFm4ARwKGJhAWw94w,aasra hotel,"Auburn, CA 95603, USA",not available,not available,38.927476,-121.055543,1,https://maps.google.com/?cid=10157781022302380480,Auburn,not available,North West,ophir
26144,ChIJ3ZwyNHVG0h0RnBGwej-3Kno,Aasvoelkrans B & B,"1 Van Riebeeck St, Montagu, 6720, South Africa",082 872 3548,+27 82 872 3548,-33.7937512,20.1138721,4.7,https://maps.google.com/?cid=8803049904918237596,"1 Van Riebeeck Street, Montagu",http://www.aasvoelkrans.co.za/,Free State,montagu
19063,ChIJVRCHsrNglR4Ri_9wDqSsIeI,Abafazi Guest House,"245 Neveling St, Waterkloof Glen, Pretoria, 0010, South Africa",012 993 5726,+27 12 993 5726,-25.7973728,28.2847281,4.8,https://maps.google.com/?cid=16294494747420065675,"245 Neveling Street, Waterkloof Glen, Pretoria",http://www.abafaziguesthouse.com/,Gauteng,waterkloof glen
22896,ChIJycn89TmTMxwRpRz_Awmh0Lw,Abalone,"56 Strand St, Lambert's Bay, 8130, South Africa",082 456 4299,+27 82 456 4299,-32.096932,18.3030459,4.5,https://maps.google.com/?cid=13605551534380096677,"56 Strand Street, Lambert's Bay",http://www.lambertsbay.com/,Western Cape,lambert's bay
23434,ChIJVxVi_S5czB0RNGi24iBLrfo,Abalone (Lagoon Beach Hotel),"4 Jig Avenue, Montague Gardens, Cape Town, 7441, South Africa",021 528 2000,+27 21 528 2000,-33.8680194,18.5213786,0,https://maps.google.com/?cid=18063176285067569204,"4 Jig Avenue, Montague Gardens, Cape Town",not available,Western Cape,montague gardens
23188,ChIJZ26p6oweeR4R2YW8iiqBB8o,Abalone Beach House Boutique Backpacker Lodge,"13 Milkwood Glen, Keurboomstrand, Plettenberg Bay, 6600, South Africa",044 535 9602,+27 44 535 9602,-34.007308,23.437767,4.8,https://maps.google.com/?cid=14557746340214638041,"13 Milkwood Glen, Keurboomstrand, Plettenberg Bay",http://www.abalonebeachhouse.co.za/,Western Cape,keurbooms strand
22003,ChIJpWwbqEmYNBwR55Z9oi015nw,Abalone House & Spa,"3 Kriedoring St, Bek Bay, Paternoster, 7381, South Africa",022 752 2044,+27 22 752 2044,-32.8110645,17.8848753,4.6,https://maps.google.com/?cid=8999939375462455015,"3 Kriedoring Street, Bek Bay, Paternoster",http://www.abalonehouse.co.za/,Western Cape,paternoster
23010,ChIJkdx238sLzh0RtR1W31pk4O4,Abalone Lodge,"306 Main Rd, Hermanus, 7200, South Africa",044 533 1345,+27 44 533 1345,-34.4096649,19.263621,4.5,https://maps.google.com/?cid=17212868117266832821,"306 Main Road, Hermanus",http://www.abalonelodge.co.za/,Western Cape,hermanus
22594,ChIJiR1DH0HqeB4RDFlBTgRsPuo,Abalone Lodges,"20 Heron's Way, Lower Old Place Lower, Old Place, Knysna, 6570, South Africa",044 382 2934,+27 44 382 2934,-34.0411538,23.0698429,4.3,https://maps.google.com/?cid=16879047219179772172,"20 Heron's Way, Lower Old Place Lower, Old Place, Knysna",http://www.abalonelodges.co.za/,Western Cape,bracken hill
22892,ChIJJxDFcTmTMxwRvi4I26ZbJGg,Abalone Self Catering,"Strand St, Lambert's Bay, 8130, South Africa",082 456 4299,+27 82 456 4299,-32.099126,18.303983,4.8,https://maps.google.com/?cid=7504223651303534270,"Strand Street, Lambert's Bay",not available,Western Cape,lambertsbaai
24881,ChIJzz5x9GoFhh4RiWOg8f_bycU,Abancidou Lodge,"2 Fisant St, Gariepdam, 9922, South Africa",072 041 9273,+27 72 041 9273,-30.601779,25.493683,3.3,https://maps.google.com/?cid=14252164388107608969,"2 Fisant Street, Gariepdam",http://www.abancidou.co.za/,Free State,oranjekrag
6011,ChIJR9waxWAVvx4Rb-qSx0V6Gt4,Abba Game Lodge,"Limpopo, South Africa, South Africa",087 820 5298,+27 87 820 5298,-24.680042,28.273981,3.9,https://maps.google.com/?cid=16004238665934105199,"Limpopo, South Africa",https://www.abbagamelodge.co.za/,Limpopo,Bosveld
18028,ChIJXT4tcWRwWkcRtjjRRgnPCpQ,Abba Hotel,"Kruševačka 38, Beograd 11000, Serbia",011 4002445,+381 11 4002445,44.7875832,20.4832884,4.4,https://maps.google.com/?cid=10667566306130213046,"Kruševačka 38, Beograd",http://www.abbahotel.rs/,North West,marakana
23040,ChIJA-xOS8ER1h0RjZAxpHYGElM,Abbaqua,"R102 (Old Mosselbay road),, George, 6530, South Africa",044 876 0006,+27 44 876 0006,-34.0019768,22.3621683,4.7,https://maps.google.com/?cid=5985853961359429773,"R102 (Old Mosselbay road),, George",http://www.abbaqua.co.za/,Western Cape,heroldsbaai
6422,ChIJwSXgpd89lB4RagX4Enr5ltk,Abberdale,"37 Van Coller St, Parys, 9585, South Africa",056 811 5084,+27 56 811 5084,-26.905714,27.45352,4.6,https://maps.google.com/?cid=15678993455436531050,"37 Van Coller Street, Parys",not available,Free State,Northern Free State
19662,ChIJawCmRK8MlR4RmfBm_LjZRxc,Abbey Guesthouse,"Craighall Park, 7 Abbey Dr, Randburg, Johannesburg, 2194, South Africa",083 266 9369,+27 83 266 9369,-26.12575,28.025131,4.8,https://maps.google.com/?cid=1677548774750613657,"Craighall Park, 7 Abbey Drive, Randburg, Johannesburg",http://www.abbeyguesthouse.co.za/craighallpark-accommodation-contact.php,Gauteng,craighall park
21837,ChIJq6Vh-ZxnzB0RrgbP4PV2NUw,Abbey Manor,"3 Montrose Ave, Oranjezicht, Cape Town, 8001, South Africa",021 462 2935,+27 21 462 2935,-33.94151,18.41315,4.4,https://maps.google.com/?cid=5491426119058917038,"3 Montrose Avenue, Oranjezicht, Cape Town",http://www.abbey.co.za/,Western Cape,oranjezicht
18190,ChIJfePRkuH6e0gRdnK8IRUCI_I,Abbeyfield,"Abbeyfield Grove House, 12 Riddings Rd, Ilkley LS29 9BF, UK",01943 603044,+44 1943 603044,53.9232064,-1.8245206,0,https://maps.google.com/?cid=17447791671147000438,"Abbeyfield Grove House, 12 Riddings Road, Ilkley",https://www.abbeyfield.com/,North West,ilkley
18264,ChIJk7j3Bdlkh0gRaSFDpa1JxpM,ABBEYSIDE B&B,"The Knowes, Kelso TD5 7BH, UK",01573 223915,+44 1573 223915,55.5970648,-2.4310754,4.3,https://maps.google.com/?cid=10648279379114926441,"The Knowes, Kelso",not available,North West,kelso
31096,ChIJmbun97CyJhwRVZfBg5mx20E,Abbiamo Guesthouse,"11 hoephoep street, Keidebees, Upington, 8801, South Africa",082 854 8571,+27 82 854 8571,-28.438836,21.299821,4.7,https://maps.google.com/?cid=4745581905263564629,"11 hoephoep street, Keidebees, Upington",not available,Northern Cape,hartebeest vlakte
17057,ChIJ91H7oYDWiUgRiCj7HcaR99o,Abbotsford Hotel,"14 Corsehill Rd, Ayr KA7 2ST, UK",01292 261506,+44 1292 261506,55.4485284,-4.6316646,4.3,https://maps.google.com/?cid=15778240099608373384,"14 Corsehill Road, Ayr",http://www.abbotsfordhotel.co.uk/,North West,ayr
20055,ChIJvbe6ljZ1lR4R1Mwz5WpHkko,Abby Cottages,"257 Johannes St, Fairland, Randburg, 2030, South Africa",011 476 7255,+27 11 476 7255,-26.1247533,27.9524099,4.2,https://maps.google.com/?cid=5373435829843905748,"257 Johannes Street, Fairland, Randburg",http://www.abbycottages.co.za/,Gauteng,fairland
25956,ChIJl51QN37HEmsRYOP3b52bX14,Abcot Inn,"410 Princes Hwy, Sylvania NSW 2224, Australia",(02) 9544 6444,+61 2 9544 6444,-34.023326,151.090111,3.7,https://maps.google.com/?cid=6800325062843425632,"410 Princes Highway, Sylvania",http://www.abcot.com.au/,Free State,sans souci
33818,ChIJY189DFVAzB0RET4BGMV-wjU,Abe Bailey Youth Hostel,"11 Maynard Rd, Muizenberg, Cape Town, 7950, South Africa",021 788 4283,+27 21 788 4283,-34.1036451,18.4733218,5,https://maps.google.com/?cid=3873798014468439569,"11 Maynard Road, Muizenberg, Cape Town",not available,Eastern Cape,sandvlei
24913,ChIJwQT8y03Fix4RL4jFnu5KCQs,Abecod,"tapoleng location, Sterkspruit, 9762, South Africa",078 593 6451,+27 78 593 6451,-30.5461248,27.3663969,0,https://maps.google.com/?cid=795249197934020655,"tapoleng location, Sterkspruit",not available,Free State,palmietfontein
6233,ChIJgyCwxa76mB4RocKitK8nqAk,Abella Guest House,"Jan Cilliers St, Vryburg, 8600, South Africa",082 457 1933,+27 82 457 1933,-26.9514244,24.7200356,4.7,https://maps.google.com/?cid=695849778032067233,"Jan Cilliers Street, Vryburg",http://www.abella.co.za/,North West,Bophirima
13699,ChIJx6DyG-5jyB4RELezj6T4zhA,Abend-Ruhe-Gotha Guest House,"Farm Gotha 102 MS, Alldays, 0909, South Africa",015 575 1140,+27 15 575 1140,-22.482284,29.337058,3.6,https://maps.google.com/?cid=1211178735478486800,"Farm Gotha 102 MS, Alldays",http://www.abend-ruhe-gotha.co.za/,Limpopo,gregory
31432,ChIJDyu2sBDDnR4R8AtksfhqE18,ABENDRUHE,"9 Stander St, Postmasburg, 8420, South Africa",053 313 3882,+27 53 313 3882,-28.335065,23.0618091,3.5,https://maps.google.com/?cid=6850937074521213936,"9 Stander Street, Postmasburg",http://abendruheguesthouse.co.za/,Northern Cape,annashoop
34697,ChIJ7wJspS6v8B4RrKR1pJ41gdU,Abendruhe Guest House,"51 Mangosuthu Buthelezi Dr, Eshowe, 3815, South Africa",082 819 3478,+27 82 819 3478,-28.887656,31.4766452,4,https://maps.google.com/?cid=15384636757554603180,"51 Mangosuthu Buthelezi Drive, Eshowe",not available,KwaZulu Natal,umlalazi
16295,ChIJrYebmujqvx4RNopmGWQRAkY,Abendruhe Lodge,"Portion 113, Klipdrift JR90, Dinokeng Reserve, Hammanskraal, 0400, South Africa",078 738 2194,+27 78 738 2194,-25.382686,28.333799,4.4,https://maps.google.com/?cid=5044613654228929078,"Portion 113, Klipdrift JR90, Dinokeng Reserve, Hammanskraal",http://www.abendruhe.co.za/,North West,thulwe
17080,ChIJz4Ap4NZDZUgRhtezDLYHD-M,Abercelyn Cottages,"Bala LL23 7YF, UK",01678 521109,+44 1678 521109,52.901214,-3.615188,5,https://maps.google.com/?cid=16361304449738856326,Bala,not available,North West,bala
6685,ChIJb1feBfzC7R4R_Fv0Aet_JFk,Aberdeen House,"49 Uranus Cres, Signal Hill, Newcastle, South Africa",082 575 9226,+27 82 575 9226,-27.7125,29.9342,4.8,https://maps.google.com/?cid=6423399615864003580,"49 Uranus Crescent, Signal Hill, Newcastle",not available,Province of KwaZulu-Natal,Amajuba District Municipality
10875,ChIJFY7sKrx0fh4RfrD_KM2-Jpc,Aberdeen Hunter's Lodge,"5 Rawson Street, Aberdeen, 6270, South Africa",084 541 2020,+27 84 541 2020,-32.4794669,24.067261,3.4,https://maps.google.com/?cid=10891602537207541886,"5 Rawson Street, Aberdeen",not available,Eastern Cape,Western District
32540,ChIJx8le17t0fh4Rt-BQBaQkxmo,Aberdeen Self Catering,"Voortrekker Street, Aberdeen, 6270, South Africa",082 799 0788,+27 82 799 0788,-32.473727,24.06608,4.5,https://maps.google.com/?cid=7693877300291494071,"Voortrekker Street, Aberdeen",http://www.aberdeenselfcatering.co.za/,Eastern Cape,uitkomst
33694,ChIJw3n3e5_Seh4RmuYvMO_gIM4,"Aberdour Guest House, Humewood, Port Elizabeth","9 Aberdour Cres, Humewood, Port Elizabeth, 6001, South Africa",083 309 7395,+27 83 309 7395,-33.97681,25.63877,4.6,https://maps.google.com/?cid=14853118888978146970,"9 Aberdour Crescent, Humewood, Port Elizabeth",http://www.shorttermstays.co.za/,Eastern Cape,humewood
20111,ChIJYQe7IE5ulR4RvEDXYEJCrDQ,Aberfeldy Bed & Breakfast,"101 Pitzer Rd, Glen Austin AH, Midrand, 1685, South Africa",011 238 7235,+27 11 238 7235,-25.9668609,28.1476566,3.8,https://maps.google.com/?cid=3795481438826479804,"101 Pitzer Road, Glen Austin AH, Midrand",http://www.aberfeldy-bnb.co.za/,Gauteng,glen austin
20949,ChIJsYX6X4ZczB0R01k3c-cZ5jg,Abide With Us,"18 Richmond Ave, Pinelands, Cape Town, 7405, South Africa",021 531 1721,+27 21 531 1721,-33.9269468,18.5134572,3.9,https://maps.google.com/?cid=4099992992628562387,"18 Richmond Avenue, Pinelands, Cape Town",http://www.abidewithus.co.za/,Western Cape,thornton
18686,ChIJExsGLUCy6h4RSFIhkcE0rJU,Abiekwa Guest House,"66 Joubert St, Erasmus, Bronkhorstspruit, 1020, South Africa",082 926 6543,+27 82 926 6543,-25.81286,28.74037,3.8,https://maps.google.com/?cid=10785053213613707848,"66 Joubert Street, Erasmus, Bronkhorstspruit",https://abiekwa-guest-house.business.site/,Gauteng,graley
19330,ChIJ9YIxMHkMlR4RYJAmgU44JZw,Abigail's Bed and Breakfast,"52 Galway Rd, Parkview, Johannesburg, 2094, South Africa",011 646 4071,+27 11 646 4071,-26.1657882,28.0226727,3.9,https://maps.google.com/?cid=11251461153880445024,"52 Galway Road, Parkview, Johannesburg",http://www.abigails.co.za/,Gauteng,parkview
20602,ChIJw5EYLRlAzB0Ry2K6Invit20,Abington,"19 Abington Cir, Fish Hoek, Cape Town, 7974, South Africa",082 045 5863,+27 82 045 5863,-34.1323099,18.433636,4.6,https://maps.google.com/?cid=7906036689363690187,"19 Abington Circle, Fish Hoek, Cape Town",http://www.abingtonmanor.co.za/,Western Cape,steenberg
16547,ChIJ06VgOT4fvR4RF0zSz4GbIak,Abjaterskop Hotel,"Zeerust, 2865, South Africa",018 642 2009,+27 18 642 2009,-25.5264299,26.069,5,https://maps.google.com/?cid=12187193048481025047,Zeerust,not available,North West,klippan
18803,ChIJ4VCBCdP-vx4RhbBKLIXCRjA,Abloom bush lodge and spa retreat,"Cullinan, South Africa",076 840 2863,+27 76 840 2863,-25.5599019,28.6188004,4.6,https://maps.google.com/?cid=3478681639419818117,Cullinan,http://www.abloom.co.za/,Gauteng,zonderwater
17647,ChIJl3zaRSMxekgRbQfacQStV8M,Abode,"9-11 Market St, Buxton SK17 6JY, UK",07912 877545,+44 7912 877545,53.255692,-1.9135983,3,https://maps.google.com/?cid=14075909394971363181,"9-11 Market Street, Buxton",http://www.abodeaccommodation.co.uk/,North West,buxton
19592,ChIJ352n4qJhlR4RF41ys8vOr6w,About Guest Lodge,"37 Anderson St, Brooklyn, Pretoria, 0181, South Africa",012 362 4422,+27 12 362 4422,-25.760068,28.232191,4.7,https://maps.google.com/?cid=12443391669732281623,"37 Anderson Street, Brooklyn, Pretoria",http://www.aboutguestlodge.com/,Gauteng,brooklyn
22488,ChIJw18SOm-o1R0RTm6FzElDMMs,Abrahamskraal Guest Farm & Venue,"R353, Prince Albert, 6930, South Africa",023 541 1691,+27 23 541 1691,-32.9351029,21.9926494,4.5,https://maps.google.com/?cid=14641276372824452686,"R353, Prince Albert",http://www.abrahamskraal.co.za/,Western Cape,bitterwater
19287,ChIJAQAAAHuZlR4RI6wdYTGVQak,Abrem Guest House,"22 Pilansberg St, Noordheuwel, Krugersdorp, 1739, South Africa",072 417 4060,+27 72 417 4060,-26.0899672,27.7916774,5,https://maps.google.com/?cid=12196193305211284515,"22 Pilansberg Street, Noordheuwel, Krugersdorp",http://www.abremguest.co.za/,Gauteng,paardekraal
25394,ChIJqX8RM3NTUkYRdBwmzzaW0fQ,Absalon Hotel,"Helgolandsgade 15, 1653 København, Denmark",33 31 43 44,+45 33 31 43 44,55.6716431,12.5616457,4.3,https://maps.google.com/?cid=17641046377534725236,"Helgolandsgade 15, København V",http://www.absalon-hotel.dk/,Free State,copenhagen
13958,ChIJ2552s8tllR4RLwKIYkPNZYo,Absolut Guest Boutique,"85 Akkerboom St, Zwartkop, Centurion, 0051, South Africa",012 643 1352,+27 12 643 1352,-25.8690636,28.1855707,3.6,https://maps.google.com/?cid=9972602639181414959,"85 Akkerboom Street, Zwartkop, Centurion",http://www.absolutguestboutique.co.za/,Limpopo,zwartkop
20647,ChIJgaQ3qJCbNBwR_Gg_DKlv_io,Absolute Beach,"01 Oloff Henning Crescent, Britannia Bay, St Helena Bay, 7282, South Africa",071 411 1077,+27 71 411 1077,-32.719664,17.935922,4.6,https://maps.google.com/?cid=3098036365523118332,"01 Oloff Henning Crescent, Britannia Bay, Saint Helena Bay",http://absolutebeach.co.za/,Western Cape,stompneusbaai
22605,ChIJjytbTviyzR0RlYVs2OdVb4o,Absolute Bosch,"9 Kaneel Rd, Die Boord, Stellenbosch, 7613, South Africa",060 386 1378,+27 60 386 1378,-33.947159,18.8526754,4.5,https://maps.google.com/?cid=9975286153905735061,"9 Kaneel Road, Die Boord, Stellenbosch",http://www.absolutebosch.co.za/,Western Cape,brandwacht
20507,ChIJGUuo57ghzR0Rdu3qa2pcxxo,Absolute Castillo Guesthouse,"09 Rose St, Riebeeck Kasteel, 7307, South Africa",060 752 2408,+27 60 752 2408,-33.3837267,18.8999814,5,https://maps.google.com/?cid=1929612577498393974,"09 Rose Street, Riebeeck Kasteel",not available,Western Cape,zonquasdrift
33325,ChIJQ6ln8D7gZh4ROgli1n0ZPy0,Absolute Cornwall,"1 Cornwall Rd, Vincent, East London, 5247, South Africa",043 721 3003,+27 43 721 3003,-32.978526,27.905209,3.9,https://maps.google.com/?cid=3260352683497883962,"1 Cornwall Road, Vincent, East London",not available,Eastern Cape,cambridge
26681,ChIJPdTDun2L6R4RU70FHPrXW9g,"Absolute Leisure Cottages, Machadodorp, Entokozweni","18 Taute St, Machadodorp, eNtokozweni, 1170, South Africa",082 892 1364,+27 82 892 1364,-25.6644647,30.2494233,3.8,https://maps.google.com/?cid=15590292004285037907,"18 Taute Street, Machadodorp, eNtokozweni",http://www.absoluteleisure.co.za/,Mpumalanga,waterval boven
17212,ChIJwaU0SojjGxURzde5WLRiaBM,Abu Halawa,"طريق دمشق درعا القديم، Ibta', Syria",015 827 693,+963 15 827 693,32.7795489,36.1461192,3.5,https://maps.google.com/?cid=1398476211020748749,"طريق دمشق درعا القديم, Ibtta",not available,North West,bosra
14150,ChIJSUMnvJWouR4Ro8zqiD-2yP0,Abuelita Hostel,"Rietspruit Plot 11, Werkendam Road, Lephalale, 0555, South Africa",082 562 1771,+27 82 562 1771,-23.66904,27.756834,4.3,https://maps.google.com/?cid=18287066670934183075,"Rietspruit Plot 11, Werkendam Road, Lephalale",http://www.abuelita.co.za/,Limpopo,toeppie bus halt
13983,ChIJtfNAN_CmuR4R9xIWNAGkRS0,Abuelita self catering,"25 Kameeldoring Rd, Lephalale, 0555, South Africa",079 658 1399,+27 79 658 1399,-23.6912291,27.6798627,3.3,https://maps.google.com/?cid=3262193830175576823,"25 Kameeldoring Road, Lephalale",not available,Limpopo,steenbokpan
17002,ChIJf2-xSn8E9YgR9VHMvyGzeVE,AC Hotel by Marriott Atlanta Downtown,"101 Andrew Young International Blvd NW, Atlanta, GA 30303, USA",(404) 524-5555,+1 404-524-5555,33.7600659,-84.3909605,4.3,https://maps.google.com/?cid=5870920546787283445,"101 Andrew Young International Boulevard Northwest, Atlanta",https://www.marriott.com/hotels/travel/atlar-ac-hotel-atlanta-downtown/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2,North West,atlanta
14666,ChIJBzIf06wJYUgRF2cOfNCYmAw,AC Hotel by Marriott Belfast,"Donegall Quay, Belfast Harbour, Belfast BT1 3FE, UK",028 9531 3180,+44 28 9531 3180,54.6042452,-5.9205613,4.4,https://maps.google.com/?cid=907643346117093143,"Donegall Quay, Belfast Harbour, Belfast",https://www.marriott.com/hotels/travel/bfsac-ac-hotel-belfast/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2,Limpopo,belfast
25381,ChIJL7-6n6RUUkYRDxbJZ4o59NU,AC Hotel by Marriott Bella Sky Copenhagen,"Center Blvd. 5, 2300 København, Denmark",32 47 30 00,+45 32 47 30 00,55.6396159,12.5780977,4.3,https://maps.google.com/?cid=15417010691005552143,"Center Boulevard 5, København",https://www.marriott.com/hotels/travel/cphac-ac-hotel-bella-sky-copenhagen/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2,Free State,copenhagen
25245,ChIJwUl4d3B644kRk9ZgiXjUHUE,AC Hotel by Marriott Boston Downtown,"225 Albany St, Boston, MA 02118, USA",(617) 848-9063,+1 617-848-9063,42.3447531,-71.0619944,4.5,https://maps.google.com/?cid=4692140000955913875,"225 Albany Street, Boston",https://www.marriott.com/hotels/travel/boscd-ac-hotel-boston-downtown/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2,Free State,boston
15548,ChIJvSgd4oFuEg0R4SlwosV6hnA,AC Hotel by Marriott Ciudad de Sevilla,"Av. Manuel Siurot, 25, 41013 Sevilla, Spain",954 23 05 05,+34 954 23 05 05,37.3642183,-5.9830454,4.2,https://maps.google.com/?cid=8108303168379562465,"Avenida Manuel Siurot, 25, Sevilla",https://www.marriott.com/hotels/travel/svqci-ac-hotel-ciudad-de-sevilla/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2,Limpopo,seville
26386,ChIJSdfpN6A0s1IRO6MH0OMeqh0,AC Hotel by Marriott Minneapolis West End,"5075 Wayzata Blvd, St Louis Park, MN 55416, USA",(763) 545-0000,+1 763-545-0000,44.9693554,-93.3441962,4.4,https://maps.google.com/?cid=2137554936937292603,"5075 Wayzata Boulevard, Saint Louis Park",https://www.marriott.com/hotels/travel/mspaw-ac-hotel-minneapolis-west-end/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2,Free State,golden valley
25125,ChIJwa7bXn1skFQRRBdIOktD2pw,AC Hotel by Marriott Seattle Bellevue/Downtown,"208 106th Pl NE, Bellevue, WA 98004, USA",(425) 625-2450,+1 425-625-2450,47.6122085,-122.1979437,4.5,https://maps.google.com/?cid=11302420205219092292,"208 106th Place Northeast, Bellevue",https://www.marriott.com/hotels/travel/seaar-ac-hotel-seattle-bellevue-downtown/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2,Free State,bellvue
18069,ChIJsaBobitHnh4RGMhse9KmkXI,Acacia BnB,"13 Stinkhoutstreet, Kathu, 8446, South Africa",053 723 1478,+27 53 723 1478,-27.688242,23.044133,4.4,https://maps.google.com/?cid=8255563014890899480,"13 Stinkhoutstreet, Kathu",https://acacia-bnb.business.site/,North West,mathanthanyaneng
17782,ChIJQztYyCeFY0gRj4Y3ap0FszU,Acacia Boutique Hotel,"Marathon Terrace, Queen's Promenade, Douglas IM2 4NH",01624 660600,+44 1624 660600,54.1647142,-4.468123,3.2,https://maps.google.com/?cid=3869442678491416207,"Marathon Terrace, Queen's Promenade, Douglas",http://www.acaciaboutique.co.uk/,North West,laxey
34500,ChIJnb8tOn8R9x4RCx1JwjWb7UY,Acacia Crescent Seaview Manor,"18 Acacia Cres, Westbrook, 4399, South Africa",032 943 1376,+27 32 943 1376,-29.59146,31.16619,4.4,https://maps.google.com/?cid=5110911807330524427,"18 Acacia Crescent, Westbrook",https://acacia-crescent-seaview-manor.business.site/,KwaZulu Natal,tongaat
19391,ChIJ47A64yoSlR4RWF9jcPKsRTI,Acacia Grove Guest House (PTY) LTD,"Germiston, Johannesburg, 2007, 4 Acacia Rd, Bedfordview, Germiston, 2008, South Africa",011 450 1797,+27 11 450 1797,-26.1726235,28.1564948,4.8,https://maps.google.com/?cid=3622491632557055832,"Germiston, Johannesburg, 2007, 4 Acacia Road, Bedfordview, Germiston",http://www.acaciagrove.co.za/,Gauteng,balmoral
16377,ChIJRcfMm0nCnx4RIiw5hQIlOCw,Acacia Guest House,"Santoy, 8491, South Africa",not available,not available,-27.1351786,22.8796244,4.4,https://maps.google.com/?cid=3186337429119904802,Santoy,not available,North West,tsineng-kop
16536,ChIJ8ySxLjLxlh4RJyFPORKqW90,Acacia Guest House,"30 Austin St, Wilkoppies, Klerksdorp, 2572, South Africa",018 468 7871,+27 18 468 7871,-26.83549,26.67003,4,https://maps.google.com/?cid=15950529500510363943,"30 Austin Street, Wilkoppies, Klerksdorp",http://acaciaklerksdorp.co.za/,North West,klerksdorp
21993,ChIJb9KkqztazB0RuWiGO4ii8zI,Acacia House,"113 Uys Krige Dr, Parow, Cape Town, 7500, South Africa",021 911 3650,+27 21 911 3650,-33.8825518,18.5851374,4.6,https://maps.google.com/?cid=3671456827235002553,"113 Uys Krige Drive, Parow, Cape Town",http://www.acaciahouse.co.za/,Western Cape,parow
24035,ChIJZxmHhFbEjx4RuqceSDNWEn4,Acacia Lodge,"2 Kriek St, Fichardt Park, Bloemfontein, 9317, South Africa",051 522 0519,+27 51 522 0519,-29.149725,26.176857,4.4,https://maps.google.com/?cid=9084418176613001146,"2 Kriek Street, Fichardt Park, Bloemfontein",http://www.acacialodge.co.za/,Free State,stoomhoek
14540,ChIJLaQM3CW-vx4RE6_e4KmhPBo,Acacia Place,"Old Warmbaths Road,, Hammanskraal, Pretoria, 0407, South Africa",012 718 7523,+27 12 718 7523,-25.310098,28.293136,4.3,https://maps.google.com/?cid=1890563694583000851,"Old Warmbaths Road,, Hammanskraal, Pretoria",https://www.suninternational.com/carousel/conferencing/acacia-place-lapa-boma/,Limpopo,pienaar's river
25171,ChIJF9nzZEbFjx4RA1Ttmy_DilE,Acacia Westdene B&B,"77 President Reitz Ave, Westdene, Bloemfontein, 9301, South Africa",051 448 8494,+27 51 448 8494,-29.10897,26.2118499,4.4,https://maps.google.com/?cid=5875723273105134595,"77 President Reitz Avenue, Westdene, Bloemfontein",http://acacialodge.co.za/,Free State,rapulane
22258,ChIJe-QfBWzieB4RDZWXbwJUYF4,Acadia Bed & Breakfast,"30 Pendeen Cres, Plettenberg Bay, 6600, South Africa",073 255 7793,+27 73 255 7793,-34.06739,23.36514,5,https://maps.google.com/?cid=6800527806768321805,"30 Pendeen Crescent, Plettenberg Bay",https://www.acadiaguesthouse.co.za/,Western Cape,beacon island estate
26734,ChIJ-_xL4EvI5x4Ro27TaVyrWJA,Acasia Guest Lodge,"29 Hartebees street, Komatipoort, 1340, South Africa",013 793 7847,+27 13 793 7847,-25.4334556,31.9657417,4.3,https://maps.google.com/?cid=10401251752812965539,"29 Hartebees street, Komatipoort",http://www.acasia.co.za/,Mpumalanga,komati
